StableCoins, 0.14865739875, 0.08491194748117972, 0.007210038825046622, 0.02411939, 0.29420205, 170, 1878.25, 1615651449
DAI, 0.170162825, 0.06233456717039049, 0.0038855982643199237, 0.09188995, 0.2625143, 165, 1880.87, 1615651506
USDC, 0.1227873025, 0.06460944240392513, 0.004174380047746119, 0.03786168, 0.21634916, 170, 1880.87, 1615651506
StableCoins, 0.14865739875, 0.08491194748117972, 0.007210038825046622, 0.02411939, 0.29420205, 170, 1880.87, 1615651506
USDT, 0.09281046333333333, 0.08622336624367524, 0.007434468886390954, 0.02411939, 0.21440768, 170, 1880.87, 1615651506
DAI, 0.170162825, 0.06233456717039049, 0.0038855982643199237, 0.09188995, 0.2625143, 169, 1881.66, 1615651568
USDC, 0.1227873025, 0.06460944240392513, 0.004174380047746119, 0.03786168, 0.21634916, 169, 1881.66, 1615651568
USDT, 0.09281046333333333, 0.08622336624367524, 0.007434468886390954, 0.02411939, 0.21440768, 169, 1881.66, 1615651568
StableCoins, 0.14865739875, 0.08491194748117972, 0.007210038825046622, 0.02411939, 0.29420205, 169, 1881.66, 1615651568
DAI, 0.170162825, 0.06233456717039049, 0.0038855982643199237, 0.09188995, 0.2625143, 169, 1881.66, 1615651603
USDC, 0.1227873025, 0.06460944240392513, 0.004174380047746119, 0.03786168, 0.21634916, 169, 1881.66, 1615651603
StableCoins, 0.14865739875, 0.08491194748117972, 0.007210038825046622, 0.02411939, 0.29420205, 169, 1881.66, 1615651603
USDT, 0.09281046333333333, 0.08622336624367524, 0.007434468886390954, 0.02411939, 0.21440768, 169, 1881.66, 1615651603
DAI, 0.170162825, 0.06233456717039049, 0.0038855982643199237, 0.09188995, 0.2625143, 166, 1883.12, 1615651703
USDT, 0.09281046333333333, 0.08622336624367524, 0.007434468886390954, 0.02411939, 0.21440768, 168, 1883.12, 1615651703
USDC, 0.1227873025, 0.06460944240392513, 0.004174380047746119, 0.03786168, 0.21634916, 166, 1883.12, 1615651703
StableCoins, 0.14865739875, 0.08491194748117972, 0.007210038825046622, 0.02411939, 0.29420205, 166, 1883.12, 1615651703
DAI, 0.170162825, 0.06233456717039049, 0.0038855982643199237, 0.09188995, 0.2625143, 167, 1883.12, 1615651768
USDC, 0.1227873075, 0.06460943583169543, 0.00417437919848997, 0.0378617, 0.21634916, 168, 1883.12, 1615651768
USDT, 0.09281046333333333, 0.08622336624367524, 0.007434468886390954, 0.02411939, 0.21440768, 168, 1883.12, 1615651768
StableCoins, 0.1486574, 0.08491194585014143, 0.00721003854805735, 0.02411939, 0.29420205, 168, 1883.12, 1615651768
DAI, 0.170162825, 0.06233456717039049, 0.0038855982643199237, 0.09188995, 0.2625143, 168, 1885.04, 1615651821
USDT, 0.09281046333333333, 0.08622336624367524, 0.007434468886390954, 0.02411939, 0.21440768, 168, 1885.04, 1615651821
StableCoins, 0.14883234875, 0.08489082962488012, 0.007206452954400424, 0.02411939, 0.29420205, 168, 1885.04, 1615651821
USDC, 0.1234871025, 0.06477559001539715, 0.00419587706184282, 0.0378617, 0.21634916, 168, 1885.04, 1615651821
DAI, 0.170162825, 0.06233456717039049, 0.0038855982643199237, 0.09188995, 0.2625143, 168, 1884.43, 1615651841
USDT, 0.09281046333333333, 0.08622336624367524, 0.007434468886390954, 0.02411939, 0.21440768, 169, 1884.43, 1615651841
StableCoins, 0.14884048375, 0.08488020060425538, 0.007204648454618635, 0.02411939, 0.29420205, 169, 1884.43, 1615651841
USDC, 0.1235196425, 0.06473258636268846, 0.004190307737202919, 0.03799186, 0.21634916, 169, 1884.43, 1615651841
DAI, 0.170162825, 0.06233456717039049, 0.0038855982643199237, 0.09188995, 0.2625143, 168, 1884.11, 1615651885
USDT, 0.09281046333333333, 0.08622336624367524, 0.007434468886390954, 0.02411939, 0.21440768, 168, 1884.11, 1615651885
USDC, 0.1235196425, 0.06473258636268846, 0.004190307737202919, 0.03799186, 0.21634916, 168, 1884.11, 1615651885
StableCoins, 0.14884048375, 0.08488020060425538, 0.007204648454618635, 0.02411939, 0.29420205, 168, 1884.11, 1615651885
DAI, 0.170162825, 0.06233456717039049, 0.0038855982643199237, 0.09188995, 0.2625143, 169, 1884.11, 1615651941
USDC, 0.1235196425, 0.06473258636268846, 0.004190307737202919, 0.03799186, 0.21634916, 168, 1884.11, 1615651941
USDT, 0.09281046333333333, 0.08622336624367524, 0.007434468886390954, 0.02411939, 0.21440768, 169, 1884.11, 1615651941
StableCoins, 0.14884048375, 0.08488020060425538, 0.007204648454618635, 0.02411939, 0.29420205, 168, 1884.11, 1615651941
USDC, 0.12429828250000001, 0.06446251962076777, 0.004155416435857869, 0.03798679, 0.21634916, 168, 1882.97, 1615652036
DAI, 0.170162825, 0.06233456717039049, 0.0038855982643199237, 0.09188995, 0.2625143, 168, 1882.97, 1615652036
USDT, 0.09281046333333333, 0.08622336624367524, 0.007434468886390954, 0.02411939, 0.21440768, 168, 1882.97, 1615652036
StableCoins, 0.14903514375, 0.08477134773562187, 0.007186181396913722, 0.02411939, 0.29420205, 168, 1882.97, 1615652036
